0,0.19806267643228948,-0.7031973566001872
1,0.830642879853108,-0.08058565328524021
1,0.5608097920951614,-0.25118441191770374
0,0.6689704742036129,-0.17459304990544627
0,0.5533277459789495,-0.25701755204604465
0,0.1403122299141392,-0.8529044732856652
0,0.8880548772815327,-0.05156019619869605
0,0.45578732816391604,-0.3412377532780387
0,1.1029713596964423,0.04256423547982467
1,0.8201905145308884,-0.08608525761707124
0,1.0708726868901701,0.029737841823766965
1,0.7168962141113673,-0.14454371309266906
1,0.24313874511322564,-0.6141458291118433
1,0.9447573300787937,-0.024679729841831782
0,1.1353620542837017,0.055134375277287824
1,0.5813068713308682,-0.23559454344058056
0,0.5527018837882292,-0.2575090551985057
0,0.7105687501013304,-0.14839389613881007
0,0.318715733850673,-0.4965964964388491
1,1.2586156542866875,0.09989312907049035
0,1.0329072932536438,0.014061343944454265
0,0.6288849248809915,-0.20142881570151905
1,0.04313320688566623,-1.365188251546283
1,0.7030551169455653,-0.15301062654915484
1,0.6428529745651556,-0.1918883422177011
0,0.26183172406482325,-0.5819777345935045
0,0.9254518960261106,-0.033646150474946956
0,0.5479574579126011,-0.26125315777657127
1,0.7537327489381371,-0.12278261465505651
0,1.0335889832662408,0.014347871653158177
0,0.38070631542453115,-0.419409918743092
1,0.30554654284022725,-0.5149226258171915
0,1.0209812086749297,0.009017748899949227
1,0.6688992232353791,-0.17463930837504565
0,0.33795167264339765,-0.4711453997368361
0,0.9369369272010422,-0.028289644000715916
1,0.2219394886560802,-0.6537654189051731
1,0.1680624421823942,-0.7745293298405606
1,0.6901334832886722,-0.1610669013655676
1,0.7337616406080892,-0.1344449959156976
1,0.42604870211962365,-0.37054075335535075
1,0.5663860547051144,-0.24688744818406286
0,1.2023711426527401,0.08003854447749657
0,0.806189868797351,-0.093562663827537
0,1.1598639163059148,0.06440703761973962
0,0.7709896079138453,-0.1129514757182894
0,0.6808314153509852,-0.16696041297223277
1,0.30066977390317967,-0.5219102289891442
0,0.8551810017467023,-0.06794195575089257
0,0.09368271763025447,-1.0283405193585764
1,0.48068475647462455,-0.31813965004510825
1,1.1206109917069815,0.04945487800507908
1,0.865183550033398,-0.06289174651177062
0,0.7038756081984919,-0.1525040843895108
1,0.4147092550979693,-0.38225627234486526
0,0.8359610421966097,-0.07781396126106756
1,0.35406724980855914,-0.45091424236136746
0,0.7941830693257905,-0.10007937561607862
1,0.5721301620446455,-0.24250515612480777
0,0.334440985592139,-0.4756805053784184
0,0.5644928019335229,-0.24834159156094818
0,1.0018719908793823,0.0008122352975291316
0,0.6778237445937667,-0.16888322162223848
0,0.6873263879495939,-0.16283698226451093
0,0.5398315289767964,-0.267741753975931
1,1.0809822398421787,0.03381855870640816
1,0.8538917589827268,-0.06859717785412774
1,0.9884101837196082,-0.005062788653965686
1,0.1923058434686168,-0.7160075189460336
1,0.47354713471705456,-0.3246367868217919
1,0.2600468995366109,-0.5849483198248084
1,1.1262312951208606,0.051627591118526266
0,0.762093820239076,-0.11799156002004162
0,0.8024527767475895,-0.09558051580955132
0,0.905276465602082,-0.04321876980072458
0,0.7223394796500863,-0.14125864801438992
0,0.734847854694768,-0.1338025693597773
0,0.39849109254807097,-0.39958138192271453
1,0.8594139173791839,-0.06579761761506471
1,0.3688396051582374,-0.4331624515604373
0,0.26250160883836166,-0.5808680305152374
1,0.8443873778343955,-0.07345826728508567
1,0.3910871217953152,-0.40772648480296
0,0.8136822472196592,-0.08954515926387617
0,0.7121052958975095,-0.14745578438816678
1,0.7238190003930631,-0.14037002076145427
0,1.1683411033278648,0.0675696558465202
0,0.7192424311002751,-0.14312469968258665
0,0.6724545301054322,-0.17233707636930723
1,1.1472829518133107,0.05967054018249395
1,0.10818296920348945,-0.9658411030289613
1,1.037356324321879,0.015927958998513233
