-2238.343530633464,118369.55957767984,477651.65704049706,479291.66412749485,1071452.232692349
-1458.9599404088244,265.4588740686575,2256.2405144058275,12924.96290152997,52495.991325726136
1068.9127506737957,1523.2467035590078,17101.916819149377,58075.216561528665,113267.07843522317
-331.667943826136,1259.490500108321,13867.758628587646,21046.94303921594,49663.3762110625
-430.4055450343329,2015.2115046678168,26681.39985246128,78397.69967619494,113024.39151353517
-21.276031504440283,310386.8978685216,1035974.4968555596,929340.8541434195,1710901.3135516036
1128.1889746986517,386.9371225118262,3834.053661636982,8082.433719414096,40849.61943036818
1611.964736866436,5158.591025377431,41808.27704289582,96599.04496694692,87658.14418604676
-470.94522381302636,179.53007920072287,1317.4861613505868,7675.218370859851,18560.609853501843
62.952588679504316,195.49770153752087,1686.418370787813,18453.924901299913,66163.06038332736
345.86549948723007,205.25785997043724,1487.2262262574213,7139.7933212575645,22619.362464847938
-512.1688025443004,477.9200142523075,6489.73965455866,14231.812621435305,58989.300494337
-1500.080448562056,39135.41333288918,254935.34502576097,273826.3217061111,518956.4048192113
-5.707869154668018,131.97939797595174,1649.9765894526558,9215.85203561407,34182.53555201133
-1203.5943227082796,174.00525615723134,1284.4242063142328,6249.403916177785,22079.735062931326
-793.5241866635715,1615.765407489696,17241.610261165864,51995.130732854166,122234.53145246752
1783.8229861721136,2236.3244546271717,30256.876873844572,46866.21868249976,143376.4030348532
157.1966319439946,962.0964667224505,5759.723241012893,37184.52130979962,62288.60966009801
-1726.940079135026,18771.793981797364,165082.16182759317,188698.17648569832,333507.6443115869
720.5591721266268,27.83498377113383,474.1424064765423,2262.065482036235,17973.599611527683
-441.0282833345619,160.19854272897743,2005.4192530678547,7322.700343480102,18764.665332396813
1498.3218527602692,1571.339613764577,15534.650828350255,35499.70631957114,63251.69646929107
-685.1905104035617,2749646.7111000484,15380784.31596275,23923093.95460693,26643048.176522586
272.60067266726315,506.4986140271922,7787.521040696158,35950.95001584402,80212.97649910358
-2234.4334894568096,704.4739682274846,8499.086865675967,29970.65982239977,76507.88572715421
485.15693605509136,40236.95162242787,180452.76732769367,344385.9772244775,375511.7632876299
577.1154060562327,292.24967347715324,2991.7991056455166,11451.854691252325,27718.92436297862
914.2230953736034,2888.787009057204,21457.59157537789,48563.41262720329,75764.23862998866
221.45013979803707,328.2048076487593,7144.481442423181,23907.279049185923,91055.9753816198
-1481.4083243976913,137.86264683919995,2172.5115107888664,8093.541753501816,26519.52926702682
664.2212109795945,16443.456231236047,74091.6556321802,129211.03604312064,220484.6724949637
-1064.828218194019,19585.782457876005,151230.018242248,254740.5717757442,494853.677751228
1215.0209896936808,191.76643140028034,1568.2525093585982,6778.216462310007,25199.007921543638
800.7517117545244,559.8677163759652,8022.030493100672,39394.675809079585,103973.5117083741
-3148.775398295921,15859.685835248472,88740.34335742134,181837.8274231124,220024.05939483162
-116.91551313436364,282.12244234400265,2874.3051699445423,8069.182651098299,33069.04813068038
-575.8922534813692,52155.57599025977,244063.07816281434,275983.9972257756,1164754.806079491
277.09879021466855,107898.49346027475,695865.8487441277,1002250.6946704643,1379480.254297274
-752.7287116371933,589.073274798202,8637.04504614489,29536.975702810832,102637.08097136181
-1002.6262982371284,483.51648661128536,5441.492261673695,21597.921429177182,72706.09355590698
1045.0926216899188,6611.99701877016,40344.293476066436,96510.66570935774,264168.2391125968
894.6345695966136,1089.11050883063,18113.908871114654,46442.39763907815,139425.77143800963
-636.6938166632771,113.40357407164053,457.5741128690248,3104.1532305519972,19446.27441695262
-782.6811987113288,519.5138411735809,4363.961537509443,17669.250720352127,38961.6142135125
-2105.361249007097,152.01098059023644,958.475298875041,3535.0423913688637,18985.386132959964
-49.8215876552686,784.1173283190346,7024.345642013634,16559.967692936676,48376.933874718816
1451.3147557834789,1222.0053143357452,7364.264808165919,32517.92129545589,53257.710827021314
-958.2054275330781,18192.484298264357,124211.75158390301,236208.50528757245,558224.6367280025
-954.722511000518,421.6031667981057,4779.834617106104,12099.321880060339,41651.782305765286
1062.6498843559311,708569.1862841358,1883039.1906951827,2381857.8247419763,4033011.202184836
-96.85915507235579,4694.841565553066,35932.467040178155,78704.39869965648,173104.3619588839
684.8505616149839,56.652232891403166,925.6286108640688,4451.549135440369,21554.909897408783
